recipe_id,ship_id,local_name_ru,rank,faction_id,faction_name_ru,ship_class_id,ship_class_name_ru,role_id,role_name_ru,branch_id,craft_layer,producer_building_id,base_time_min_level5_yard1,time_min_level5_yard30,required_license_item_id,required_license_amount,input_ids_level5,input_amounts_level5,target_material_fe_level5,notes_ru
craft_wind_houses_repair_battleship_r07,wind_houses_repair_battleship_r07,Фарос,7,wind_houses,Ветровые Дома,battleship,Battleship,repair,Repair,repair_battleship,hull_and_machine_parts,battleship_yard,135.00,90.00,,0,bulkhead;deck_section;hatch;airlock;pump;actuator;sensor;armor_plate;gyroscope;calculator;beam;plating,193;166;123;78;18;16;13;31;7;5;62;46,1120158.46,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_wind_houses_repair_battleship_r08,wind_houses_repair_battleship_r08,Целитель,8,wind_houses,Ветровые Дома,battleship,Battleship,repair,Repair,repair_battleship,ship_blocks,battleship_yard,270.00,180.00,,0,cargo_block;defense_block;instrument_block;propulsion_block;industry_block;power_block;bulkhead;deck_section;hatch;weapon_block;airlock;pump;actuator;hangar_block,6;5;2;2;1;2;183;158;117;1;75;18;15;1,2718549.95,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_wind_houses_repair_battleship_r09,wind_houses_repair_battleship_r09,Архонт,9,wind_houses,Ветровые Дома,battleship,Battleship,repair,Repair,repair_battleship,ship_blocks,battleship_yard,495.00,330.00,,0,cargo_block;defense_block;instrument_block;industry_block;propulsion_block;power_block;bulkhead;deck_section;weapon_block;hatch;airlock;hangar_block;pump;actuator,17;13;6;3;5;4;389;336;3;249;160;1;38;32,6865863.70,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_wind_houses_repair_battleship_r10,wind_houses_repair_battleship_r10,Маяк,10,wind_houses,Ветровые Дома,battleship,Battleship,repair,Repair,repair_battleship,faction_flagship_license,battleship_yard,900.00,600.00,wind_houses_flagship_license,1,cargo_block;defense_block;instrument_block;industry_block;propulsion_block;power_block;bulkhead;deck_section;hatch;steel;weapon_block;airlock;pump;actuator;hangar_block;sensor,35;28;12;6;10;9;1068;927;687;13042;6;442;104;89;2;71,16648396.91,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_wind_houses_industrial_battleship_r02,wind_houses_industrial_battleship_r02,Гондола,2,wind_houses,Ветровые Дома,battleship,Battleship,industrial,Industrial,industrial_battleship,raw_resources,battleship_yard,1.60,1.07,,0,iron;magnesium;calcite;charcoal;sylvine;aerosil;copper;quartz,200;58;44;71;12;22;13;13,10602.15,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_wind_houses_industrial_battleship_r03,wind_houses_industrial_battleship_r03,Транзит,3,wind_houses,Ветровые Дома,battleship,Battleship,industrial,Industrial,industrial_battleship,raw_resources,battleship_yard,3.75,2.50,,0,iron;magnesium;calcite;charcoal;sylvine;quartz;copper;aerosil,525;150;117;194;32;40;39;59,28247.52,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_wind_houses_industrial_battleship_r04,wind_houses_industrial_battleship_r04,Каравелла,4,wind_houses,Ветровые Дома,battleship,Battleship,industrial,Industrial,industrial_battleship,prepared_materials,battleship_yard,9.00,6.00,,0,steel;elektron;rubber;resin;brass;iron;bulat;siloxane;invar;magnesium,361;146;49;59;96;204;13;25;13;58,67599.05,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_wind_houses_industrial_battleship_r05,wind_houses_industrial_battleship_r05,Магнит,5,wind_houses,Ветровые Дома,battleship,Battleship,industrial,Industrial,industrial_battleship,prepared_materials,battleship_yard,22.50,15.00,,0,steel;elektron;rubber;resin;brass;bulat;siloxane;iron;invar;glass_ceramic,876;351;121;145;235;33;61;330;33;66,161662.34,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_wind_houses_industrial_battleship_r06,wind_houses_industrial_battleship_r06,Линия,6,wind_houses,Ветровые Дома,battleship,Battleship,industrial,Industrial,industrial_battleship,hull_and_machine_parts,battleship_yard,60.00,40.00,,0,bulkhead;deck_section;airlock;hatch;actuator;pump;beam;steel;sensor;cowling;armor_plate;plating,79;62;36;46;7;7;31;409;3;14;6;13,416404.22,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_wind_houses_industrial_battleship_r07,wind_houses_industrial_battleship_r07,Грузовик,7,wind_houses,Ветровые Дома,battleship,Battleship,industrial,Industrial,industrial_battleship,hull_and_machine_parts,battleship_yard,135.00,90.00,,0,bulkhead;deck_section;airlock;hatch;actuator;pump;beam;sensor;steel;cowling;armor_plate;plating,200;157;92;116;19;17;76;7;772;35;16;32,1040649.51,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_wind_houses_industrial_battleship_r08,wind_houses_industrial_battleship_r08,Транспорт,8,wind_houses,Ветровые Дома,battleship,Battleship,industrial,Industrial,industrial_battleship,ship_blocks,battleship_yard,270.00,180.00,,0,cargo_block;industry_block;defense_block;bulkhead;power_block;instrument_block;propulsion_block;deck_section;airlock;hatch;actuator;pump;steel;hangar_block,8;2;3;194;2;1;1;152;89;112;18;17;1181;1,2604277.51,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_wind_houses_industrial_battleship_r09,wind_houses_industrial_battleship_r09,Конвейер,9,wind_houses,Ветровые Дома,battleship,Battleship,industrial,Industrial,industrial_battleship,ship_blocks,battleship_yard,495.00,330.00,,0,cargo_block;industry_block;defense_block;instrument_block;power_block;propulsion_block;bulkhead;deck_section;airlock;hatch;actuator;pump;steel;hangar_block,22;5;8;3;4;3;412;325;192;240;39;36;3133;1,6535225.42,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_wind_houses_industrial_battleship_r10,wind_houses_industrial_battleship_r10,Монсун,10,wind_houses,Ветровые Дома,battleship,Battleship,industrial,Industrial,industrial_battleship,faction_flagship_license,battleship_yard,900.00,600.00,wind_houses_flagship_license,1,cargo_block;industry_block;defense_block;bulkhead;instrument_block;power_block;deck_section;propulsion_block;airlock;hatch;steel;actuator;pump;elektron;hangar_block;rubber,52;12;18;1277;8;9;1013;7;598;747;14214;122;110;5731;2;2083,17868927.63,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_mist_synod_siphon_scout_frigate_r02,mist_synod_siphon_scout_frigate_r02,Туманец,2,mist_synod,Туманный Синод,frigate,Frigate,siphon_scout,SiphonScout,siphon_scout_frigate,raw_resources,frigate_yard,1.60,1.07,,0,magnesium;iron;aerosil;vespar;quartz;copper;fulgur;ionide,24;41;37;8;20;14;2;1,4904.76,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_mist_synod_siphon_scout_frigate_r03,mist_synod_siphon_scout_frigate_r03,Сифон,3,mist_synod,Туманный Синод,frigate,Frigate,siphon_scout,SiphonScout,siphon_scout_frigate,raw_resources,frigate_yard,3.75,2.50,,0,magnesium;iron;aerosil;vespar;quartz;copper;ionide;fulgur,59;101;91;21;53;37;4;5,12387.77,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_mist_synod_siphon_scout_frigate_r04,mist_synod_siphon_scout_frigate_r04,Муть,4,mist_synod,Туманный Синод,frigate,Frigate,siphon_scout,SiphonScout,siphon_scout_frigate,prepared_materials,frigate_yard,9.00,6.00,,0,siloxane;elektron;steel;resin;rubber;glass_ceramic;invar;fluoroplastic;textolite;orkit,42;57;75;33;15;29;12;7;8;10,30500.50,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_mist_synod_siphon_scout_frigate_r05,mist_synod_siphon_scout_frigate_r05,Облачник,5,mist_synod,Туманный Синод,frigate,Frigate,siphon_scout,SiphonScout,siphon_scout_frigate,prepared_materials,frigate_yard,22.50,15.00,,0,siloxane;elektron;steel;resin;rubber;glass_ceramic;invar;fluoroplastic;textolite;orkit,105;140;198;84;38;75;30;19;21;23,76683.58,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_mist_synod_siphon_scout_frigate_r06,mist_synod_siphon_scout_frigate_r06,Дымарь,6,mist_synod,Туманный Синод,frigate,Frigate,siphon_scout,SiphonScout,siphon_scout_frigate,hull_and_machine_parts,frigate_yard,60.00,40.00,,0,cowling;sensor;compressor;plating;pump;gyroscope;engine;bulkhead;actuator;beam;deck_section;airlock,28;4;3;19;3;2;2;14;2;18;14;9,206171.92,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_mist_synod_siphon_scout_frigate_r07,mist_synod_siphon_scout_frigate_r07,Нобель,7,mist_synod,Туманный Синод,frigate,Frigate,siphon_scout,SiphonScout,siphon_scout_frigate,hull_and_machine_parts,frigate_yard,135.00,90.00,,0,cowling;sensor;compressor;pump;plating;gyroscope;engine;bulkhead;actuator;beam;deck_section;airlock,63;9;6;8;42;5;4;34;5;41;32;20,474927.75,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_mist_synod_siphon_scout_frigate_r08,mist_synod_siphon_scout_frigate_r08,Завеса,8,mist_synod,Туманный Синод,frigate,Frigate,siphon_scout,SiphonScout,siphon_scout_frigate,ship_blocks,frigate_yard,270.00,180.00,,0,instrument_block;propulsion_block;industry_block;power_block;cargo_block;defense_block;cowling;sensor;compressor;pump;gyroscope;weapon_block;plating;engine,2;1;1;1;2;1;46;6;5;5;4;1;30;4,1200017.55,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_mist_synod_siphon_scout_frigate_r09,mist_synod_siphon_scout_frigate_r09,Пульсар,9,mist_synod,Туманный Синод,frigate,Frigate,siphon_scout,SiphonScout,siphon_scout_frigate,ship_blocks,frigate_yard,495.00,330.00,,0,instrument_block;propulsion_block;industry_block;power_block;cargo_block;defense_block;cowling;sensor;weapon_block;pump;compressor;gyroscope;plating;hangar_block,4;4;2;3;5;3;131;19;1;17;13;10;85;1,3318163.72,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_mist_synod_siphon_scout_frigate_r10,mist_synod_siphon_scout_frigate_r10,Нимб,10,mist_synod,Туманный Синод,frigate,Frigate,siphon_scout,SiphonScout,siphon_scout_frigate,faction_flagship_license,frigate_yard,900.00,600.00,mist_synod_flagship_license,1,instrument_block;propulsion_block;industry_block;power_block;cargo_block;defense_block;cowling;sensor;pump;compressor;gyroscope;weapon_block;plating;actuator;bulkhead;engine,9;9;4;7;10;5;356;51;46;36;28;2;228;32;199;22,7725674.95,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_mist_synod_dome_recon_frigate_r02,mist_synod_dome_recon_frigate_r02,Кокон,2,mist_synod,Туманный Синод,frigate,Frigate,dome_recon,DomeRecon,dome_recon_frigate,raw_resources,frigate_yard,1.60,1.07,,0,magnesium;iron;quartz;aerosil;copper;vespar;ionide;claudium,24;40;23;28;15;6;1;3,4589.53,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_mist_synod_dome_recon_frigate_r03,mist_synod_dome_recon_frigate_r03,Завесник,3,mist_synod,Туманный Синод,frigate,Frigate,dome_recon,DomeRecon,dome_recon_frigate,raw_resources,frigate_yard,3.75,2.50,,0,magnesium;iron;quartz;aerosil;copper;vespar;ionide;claudium,67;109;66;81;45;16;4;8,13059.05,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_mist_synod_dome_recon_frigate_r04,mist_synod_dome_recon_frigate_r04,Мираж,4,mist_synod,Туманный Синод,frigate,Frigate,dome_recon,DomeRecon,dome_recon_frigate,prepared_materials,frigate_yard,9.00,6.00,,0,elektron;siloxane;steel;invar;resin;glass_ceramic;textolite;melchior;orkit;rubber,64;41;83;18;30;36;11;17;12;12,33449.87,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_mist_synod_dome_recon_frigate_r05,mist_synod_dome_recon_frigate_r05,Полость,5,mist_synod,Туманный Синод,frigate,Frigate,dome_recon,DomeRecon,dome_recon_frigate,prepared_materials,frigate_yard,22.50,15.00,,0,elektron;siloxane;steel;invar;resin;glass_ceramic;textolite;melchior;orkit;rubber,145;92;183;43;67;84;27;40;26;27,76697.53,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_mist_synod_dome_recon_frigate_r06,mist_synod_dome_recon_frigate_r06,Ореол,6,mist_synod,Туманный Синод,frigate,Frigate,dome_recon,DomeRecon,dome_recon_frigate,hull_and_machine_parts,frigate_yard,60.00,40.00,,0,sensor;cowling;gyroscope;plating;calculator;engine;bulkhead;beam;actuator;pump;compressor;deck_section,5;26;2;17;1;2;13;16;2;2;2;12,193073.44,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
