mission_profile,mission_profile_ru,ship_id,local_name_ru,rank,faction_id,faction_name_ru,ship_class_id,role_id,branch_id,primary_activity,primary_activity_ru,primary_activity_score,combat_score,mining_score,gas_score,hunting_score,salvage_score,relic_score,repair_score,courier_score,effectiveness_multiplier,class_income_multiplier,mission_scope,mission_archetype,mission_base_fe,mission_required_power,ship_power_estimate,mission_success_factor,requirement_details,mission_capacity_multiplier,five_sortie_floor_fe,five_sortie_floor_applied,variance_multiplier,gross_total_value_fe,accumulated_total_value_fe,material_value_fe,intangible_value_fe,extraction_intangible_multiplier,extraction_intangible_bonus_fe,destroyed_total_value_fe,destroyed_liquid_fe,extracted_total_value_fe,extracted_liquid_fe,total_value_fe,freight_fe,extracted_freight_fe,resource_fe,profile_currency_fe,reputation_fe,extracted_reputation_fe,info_fe,liquid_fe,base_ship_xp,destroyed_ship_xp,extracted_ship_xp,ship_xp,base_mastery_points,destroyed_mastery_points,extracted_mastery_points,mastery_points,craft_full_eff_fe,craft_raw_fe,buy_estimate_fe,base_sorties,craft_payback_sorties,raw_craft_payback_sorties,buy_payback_sorties,craft_total_value_payback_sorties,raw_craft_total_value_payback_sorties,buy_total_value_payback_sorties,craft_lifetimes_to_payback,raw_craft_lifetimes_to_payback,buy_lifetimes_to_payback,activity_capacity_fe,activity_capacity_note,capacity_target_fe,capacity_vs_material_value,capacity_vs_required_value,capacity_vs_total_value,capacity_vs_liquid_value,capacity_vs_five_sortie_craft_target
quick,Быстрая,devourers_leviathan_processor_battleship_r03,Раздел,3,devourers,Пожиратели,battleship,leviathan_processor,leviathan_processor_battleship,hunting,Левиафаны,60.00,10.00,0.00,0.00,60.00,0.00,0.00,0.00,35.84,1.0394,1.12,adaptive_ship_rank,quick_adaptive,4400.00,0.00,163.20,1.0000,quick_adaptive,1.00,0.00,no,1.0133,5190.04,5190.04,3633.03,1557.01,2.00,1557.01,1557.01,934.21,6747.05,5501.44,6747.05,934.21,1868.41,3217.82,415.20,103.80,207.60,0.00,5501.44,60,60,120,120,10,10,20,20,27130.00,54260.00,40695.00,10,4.93,9.86,7.40,4.02,8.04,6.03,0.49,0.99,0.74,110340000.00,storm_bull / 600 т,3633.03,30371.37,30371.37,16353.81,20056.56,20335.42
quick,Быстрая,devourers_leviathan_processor_battleship_r04,Жирник,4,devourers,Пожиратели,battleship,leviathan_processor,leviathan_processor_battleship,hunting,Левиафаны,70.00,16.00,8.00,0.00,70.00,10.00,0.00,0.00,38.61,1.0862,1.12,adaptive_ship_rank,quick_adaptive,8700.00,0.00,280.78,1.0000,quick_adaptive,1.00,0.00,no,0.9598,10158.52,10158.52,7110.96,3047.56,2.00,3047.56,3047.56,1828.53,13206.07,10768.03,13206.07,1828.53,3657.07,6298.28,812.68,203.17,406.34,0.00,10768.03,120,120,240,240,12,12,24,24,64300.00,247040.00,115740.00,10,5.97,22.94,10.75,4.87,18.71,8.76,0.60,2.29,1.07,110340000.00,storm_bull / 600 т,7110.96,15516.89,15516.89,8355.25,10247.00,8580.09
quick,Быстрая,devourers_leviathan_processor_battleship_r05,Тралбой,5,devourers,Пожиратели,battleship,leviathan_processor,leviathan_processor_battleship,hunting,Левиафаны,78.00,22.00,14.00,0.00,78.00,14.00,0.00,0.00,42.35,1.1281,1.12,adaptive_ship_rank,quick_adaptive,17400.00,0.00,488.90,1.0000,quick_adaptive,1.00,0.00,no,1.0545,23183.54,23183.54,16228.48,6955.06,2.00,6955.06,6955.06,4173.04,30138.61,24574.56,30138.61,4173.04,8346.08,14373.80,1854.68,463.67,927.34,0.00,24574.56,240,240,480,480,14,14,28,28,174748.00,677992.00,384445.60,12,7.11,27.59,15.64,5.80,22.50,12.76,0.59,2.30,1.30,110340000.00,storm_bull / 600 т,16228.48,6799.16,6799.16,3661.08,4490.01,3157.12
quick,Быстрая,devourers_leviathan_processor_battleship_r06,Ворвань,6,devourers,Пожиратели,battleship,leviathan_processor,leviathan_processor_battleship,hunting,Левиафаны,88.00,30.00,22.00,0.00,88.00,20.00,0.00,0.00,45.79,1.1768,1.12,adaptive_ship_rank,quick_adaptive,35000.00,0.00,839.29,1.0000,quick_adaptive,1.00,0.00,no,1.0079,46495.63,46495.63,32546.94,13948.69,2.00,13948.69,13948.69,8369.21,60444.32,49285.37,60444.32,8369.21,16738.43,28827.29,3719.65,929.91,1859.83,0.00,49285.37,480,480,960,960,16,16,32,32,426915.00,2757980.00,1109979.00,12,8.66,55.96,22.52,7.06,45.63,18.36,0.72,4.66,1.88,293250000.00,sky_whale / 1500 т,32546.94,9010.06,9010.06,4851.57,5950.04,3434.52
quick,Быстрая,devourers_leviathan_processor_battleship_r07,Косторез,7,devourers,Пожиратели,battleship,leviathan_processor,leviathan_processor_battleship,hunting,Левиафаны,94.00,36.00,28.00,0.00,94.00,28.00,0.00,0.00,49.43,1.2101,1.12,adaptive_ship_rank,quick_adaptive,70000.00,0.00,1443.33,1.0000,quick_adaptive,1.00,0.00,no,0.9907,93989.40,93989.40,65792.58,28196.82,2.00,28196.82,28196.82,16918.09,122186.22,99628.76,122186.22,16918.09,33836.18,58273.43,7519.15,1879.79,3759.58,0.00,99628.76,960,960,1920,1920,18,18,36,36,1058945.00,6887736.00,3388624.00,12,10.63,69.13,34.01,8.67,56.37,27.73,0.89,5.76,2.83,293250000.00,sky_whale / 1500 т,65792.58,4457.19,4457.19,2400.03,2943.43,1384.63
quick,Быстрая,devourers_leviathan_processor_battleship_r08,Бойня,8,devourers,Пожиратели,battleship,leviathan_processor,leviathan_processor_battleship,hunting,Левиафаны,98.00,42.00,34.00,0.00,98.00,34.00,0.00,0.00,52.37,1.2339,1.12,adaptive_ship_rank,quick_adaptive,140000.00,0.00,2506.00,1.0000,quick_adaptive,1.00,0.00,no,1.0151,196404.37,196404.37,137483.06,58921.31,2.00,58921.31,58921.31,35352.79,255325.68,208188.63,255325.68,35352.79,70705.57,121770.71,15712.35,3928.09,7856.17,0.00,208188.63,1920,1920,3840,3840,20,20,40,40,2732038.00,23947504.00,10381744.40,15,13.12,115.03,49.87,10.70,93.79,40.66,0.87,7.67,3.32,293250000.00,sky_whale / 1500 т,137483.06,2132.99,2132.99,1148.53,1408.58,536.69
quick,Быстрая,devourers_leviathan_processor_battleship_r09,Промысел,9,devourers,Пожиратели,battleship,leviathan_processor,leviathan_processor_battleship,hunting,Левиафаны,99.00,46.00,36.00,0.00,99.00,44.00,0.00,0.00,55.18,1.2462,1.12,adaptive_ship_rank,quick_adaptive,284000.00,0.00,4233.60,1.0000,quick_adaptive,1.00,0.00,no,1.0022,397260.35,397260.35,278082.25,119178.11,2.00,119178.11,119178.11,71506.86,516438.46,421095.97,516438.46,71506.86,143013.73,246301.42,31780.83,7945.21,15890.41,0.00,421095.97,3840,3840,7680,7680,22,22,44,44,6770785.00,59823808.00,29791454.00,15,16.08,142.07,70.75,13.11,115.84,57.69,1.07,9.47,4.72,293250000.00,sky_whale / 1500 т,278082.25,1054.54,1054.54,567.83,696.40,216.56
quick,Быстрая,devourers_leviathan_processor_battleship_r10,Мясокомбинат,10,devourers,Пожиратели,battleship,leviathan_processor,leviathan_processor_battleship,hunting,Левиафаны,100.00,50.00,38.00,0.00,100.00,52.00,0.00,0.00,57.92,1.2574,1.12,adaptive_ship_rank,quick_adaptive,580000.00,0.00,7292.16,1.0000,quick_adaptive,1.00,0.00,no,0.9547,779777.96,779777.96,545844.57,233933.39,2.00,233933.39,233933.39,140360.03,1013711.34,826564.64,1013711.34,140360.03,280720.06,483462.33,62382.24,15595.56,31191.12,0.00,826564.64,7680,7680,15360,15360,24,24,48,48,22005415.00,144455424.00,110027075.00,15,26.62,174.77,133.11,21.71,142.50,108.54,1.77,11.65,8.87,293250000.00,sky_whale / 1500 т,545844.57,537.24,537.24,289.28,354.78,66.63
quick,Быстрая,devourers_ore_hauler_frigate_r02,Короб,2,devourers,Пожиратели,frigate,ore_hauler,ore_hauler_frigate,courier,Курьерка,37.13,0.00,24.00,0.00,0.00,0.00,0.00,0.00,37.13,0.9318,0.92,adaptive_ship_rank,quick_adaptive,2200.00,0.00,93.68,1.0000,quick_adaptive,1.00,0.00,no,1.0315,1945.38,1945.38,291.81,1653.57,2.00,1653.57,1653.57,622.52,3598.95,1536.85,3598.95,622.52,1245.04,233.45,58.36,817.06,1634.12,0.00,1536.85,10,10,20,20,9,9,18,18,4810.00,9620.00,6253.00,10,3.13,6.26,4.07,1.34,2.67,1.74,0.31,0.63,0.41,4973.97,"лимит задается плотностью целей/контрактом, не трюмом",3598.95,17.05,1.38,1.38,3.24,5.17
quick,Быстрая,devourers_ore_hauler_frigate_r03,Мешок,3,devourers,Пожиратели,frigate,ore_hauler,ore_hauler_frigate,courier,Курьерка,41.33,0.00,32.00,0.00,0.00,0.00,0.00,0.00,41.33,0.9662,0.92,adaptive_ship_rank,quick_adaptive,4400.00,0.00,160.00,1.0000,quick_adaptive,1.00,0.00,no,0.9884,3865.82,3865.82,579.87,3285.95,2.00,3285.95,3285.95,1237.06,7151.77,3054.00,7151.77,1237.06,2474.12,463.90,115.97,1623.64,3247.29,0.00,3054.00,20,20,40,40,11,11,22,22,11830.00,23660.00,17745.00,10,3.87,7.75,5.81,1.65,3.31,2.48,0.39,0.77,0.58,10071.92,"лимит задается плотностью целей/контрактом, не трюмом",7151.77,17.37,1.41,1.41,3.30,4.26
quick,Быстрая,devourers_ore_hauler_frigate_r04,Тюк,4,devourers,Пожиратели,frigate,ore_hauler,ore_hauler_frigate,courier,Курьерка,46.54,8.00,38.00,0.00,0.00,6.00,0.00,0.00,46.54,1.0012,0.92,adaptive_ship_rank,quick_adaptive,8700.00,0.00,275.85,1.0000,quick_adaptive,1.00,0.00,no,1.0378,8316.14,8316.14,1247.42,7068.72,2.00,7068.72,7068.72,2661.17,15384.86,6569.75,15384.86,2661.17,5322.33,997.94,249.48,3492.78,6985.56,0.00,6569.75,40,40,80,80,13,13,26,26,31447.00,122628.00,56604.60,10,4.79,18.67,8.62,2.04,7.97,3.68,0.48,1.87,0.86,22167.66,"лимит задается плотностью целей/контрактом, не трюмом",15384.86,17.77,1.44,1.44,3.37,3.52
quick,Быстрая,devourers_ore_hauler_frigate_r05,Сани,5,devourers,Пожиратели,frigate,ore_hauler,ore_hauler_frigate,courier,Курьерка,48.29,11.00,42.00,0.00,0.00,11.00,0.00,0.00,48.29,1.0170,0.92,adaptive_ship_rank,quick_adaptive,17400.00,0.00,477.70,1.0000,quick_adaptive,1.00,0.00,no,1.0024,16319.15,16319.15,2447.87,13871.28,2.00,13871.28,13871.28,5222.13,30190.44,12892.13,30190.44,5222.13,10444.26,1958.30,489.57,6854.04,13708.09,0.00,12892.13,80,80,160,160,16,16,32,32,74880.00,299520.00,164736.00,12,5.81,23.23,12.78,2.48,9.92,5.46,0.48,1.94,1.06,43830.85,"лимит задается плотностью целей/контрактом, не трюмом",30190.44,17.91,1.45,1.45,3.40,2.93
quick,Быстрая,devourers_ore_hauler_frigate_r06,Кузов,6,devourers,Пожиратели,frigate,ore_hauler,ore_hauler_frigate,courier,Курьерка,51.94,14.00,48.00,0.00,0.00,15.00,0.00,0.00,51.94,1.0447,0.92,adaptive_ship_rank,quick_adaptive,35000.00,0.00,818.04,1.0000,quick_adaptive,1.00,0.00,no,0.9806,32986.72,32986.72,4948.01,28038.71,2.00,28038.71,28038.71,10555.75,61025.43,26059.51,61025.43,10555.75,21111.50,3958.41,989.60,13854.42,27708.84,0.00,26059.51,160,160,320,320,18,18,36,36,181697.00,1142344.00,472412.20,12,6.97,43.84,18.13,2.98,18.72,7.74,0.58,3.65,1.51,89989.62,"лимит задается плотностью целей/контрактом, не трюмом",61025.43,18.19,1.47,1.47,3.45,2.48
quick,Быстрая,devourers_ore_hauler_frigate_r07,Бурдюк,7,devourers,Пожиратели,frigate,ore_hauler,ore_hauler_frigate,courier,Курьерка,55.50,18.00,54.00,0.00,0.00,18.00,0.00,0.00,55.50,1.0720,0.92,adaptive_ship_rank,quick_adaptive,70000.00,0.00,1401.86,1.0000,quick_adaptive,1.00,0.00,no,0.9439,65162.80,65162.80,9774.42,55388.38,2.00,55388.38,55388.38,20852.10,120551.18,51478.61,120551.18,20852.10,41704.19,7819.54,1954.88,27368.38,54736.75,0.00,51478.61,320,320,640,640,20,20,40,40,462265.00,2899800.00,1479248.00,12,8.98,56.33,28.74,3.83,24.05,12.27,0.75,4.69,2.39,180450.04,"лимит задается плотностью целей/контрактом, не трюмом",120551.18,18.46,1.50,1.50,3.51,1.95
quick,Быстрая,devourers_ore_hauler_frigate_r08,Грузень,8,devourers,Пожиратели,frigate,ore_hauler,ore_hauler_frigate,courier,Курьерка,57.14,20.00,56.00,0.00,0.00,22.00,0.00,0.00,57.14,1.0828,0.92,adaptive_ship_rank,quick_adaptive,140000.00,0.00,2424.00,1.0000,quick_adaptive,1.00,0.00,no,1.0497,146402.49,146402.49,21960.37,124442.12,2.00,124442.12,124442.12,46848.80,270844.61,115657.97,270844.61,46848.80,93697.59,17568.30,4392.07,61489.05,122978.09,0.00,115657.97,640,640,1280,1280,22,22,44,44,1350673.00,11720544.00,5132557.40,15,11.68,101.34,44.38,4.99,43.27,18.95,0.78,6.76,2.96,408196.68,"лимит задается плотностью целей/контрактом, не трюмом",270844.61,18.59,1.51,1.51,3.53,1.51
quick,Быстрая,devourers_ore_hauler_frigate_r09,Носач,9,devourers,Пожиратели,frigate,ore_hauler,ore_hauler_frigate,mining,Руда,60.00,22.00,60.00,0.00,0.00,25.00,0.00,0.00,59.14,1.1017,0.92,adaptive_ship_rank,quick_adaptive,284000.00,0.00,4089.12,1.0000,quick_adaptive,1.00,0.00,no,0.9881,284428.52,284428.52,216165.67,68262.84,2.00,68262.84,68262.84,39819.99,352691.36,295805.66,352691.36,39819.99,79639.98,193411.39,22754.28,5688.57,11377.14,0.00,295805.66,2880,2880,5760,5760,22,22,44,44,2966791.00,26179776.00,13053880.40,15,10.03,88.50,44.13,8.41,74.23,37.01,0.67,5.90,2.94,2212090.26,murky_monazite / 58.9 т сырья,216165.67,10.23,10.23,6.27,7.48,3.73
quick,Быстрая,devourers_ore_hauler_frigate_r10,Обоз,10,devourers,Пожиратели,frigate,ore_hauler,ore_hauler_frigate,mining,Руда,64.00,26.00,64.00,0.00,0.00,28.00,0.00,0.00,61.94,1.1253,0.92,adaptive_ship_rank,quick_adaptive,580000.00,0.00,7050.24,1.0000,quick_adaptive,1.00,0.00,no,0.9783,587431.49,587431.49,446447.93,140983.56,2.00,140983.56,140983.56,82240.41,728415.04,610928.75,728415.04,82240.41,164480.82,399453.41,46994.52,11748.63,23497.26,0.00,610928.75,5760,5760,11520,11520,24,24,48,48,13121185.00,68812096.00,65605925.00,15,21.48,112.64,107.39,18.01,94.47,90.07,1.43,7.51,7.16,2465459.22,murky_monazite / 65.7 т сырья,446447.93,5.52,5.52,3.38,4.04,0.94
quick,Быстрая,devourers_ripper_cruiser_r02,Резак,2,devourers,Пожиратели,cruiser,ripper,ripper_cruiser,courier,Курьерка,40.82,36.00,0.00,0.00,22.00,0.00,0.00,0.00,40.82,0.9726,1.00,adaptive_ship_rank,quick_adaptive,2200.00,0.00,97.24,1.0000,quick_adaptive,1.00,0.00,no,0.9961,2131.26,2131.26,319.69,1811.58,2.00,1811.58,1811.58,682.00,3942.84,1683.70,3942.84,682.00,1364.01,255.75,63.94,895.13,1790.26,0.00,1683.70,10,10,20,20,9,9,18,18,6780.00,13560.00,8814.00,10,4.03,8.05,5.23,1.72,3.44,2.24,0.40,0.81,0.52,5540.18,"лимит задается плотностью целей/контрактом, не трюмом",3942.84,17.33,1.41,1.41,3.29,4.09
quick,Быстрая,devourers_ripper_cruiser_r03,Клыкарь,3,devourers,Пожиратели,cruiser,ripper,ripper_cruiser,courier,Курьерка,44.70,42.00,0.00,0.00,32.00,0.00,0.00,0.00,44.70,1.0038,1.00,adaptive_ship_rank,quick_adaptive,4400.00,0.00,167.35,1.0000,quick_adaptive,1.00,0.00,no,1.0164,4489.23,4489.23,673.38,3815.84,2.00,3815.84,3815.84,1436.55,8305.07,3546.49,8305.07,1436.55,2873.11,538.71,134.68,1885.48,3770.95,0.00,3546.49,20,20,40,40,11,11,22,22,17760.00,35520.00,26640.00,10,5.01,10.02,7.51,2.14,4.28,3.21,0.50,1.00,0.75,11871.06,"лимит задается плотностью целей/контрактом, не трюмом",8305.07,17.63,1.43,1.43,3.35,3.34
quick,Быстрая,devourers_ripper_cruiser_r04,Бортник,4,devourers,Пожиратели,cruiser,ripper,ripper_cruiser,combat,Бой,48.00,48.00,0.00,0.00,38.00,8.00,0.00,0.00,46.76,1.0275,1.00,adaptive_ship_rank,quick_adaptive,8700.00,0.00,288.43,1.0000,quick_adaptive,1.00,0.00,no,1.0486,9374.07,9374.07,2343.52,7030.55,2.00,7030.55,7030.55,4124.59,16404.63,10592.70,16404.63,4124.59,8249.18,1874.81,468.70,281.22,562.44,0.00,10592.70,270,270,540,540,10,10,20,20,46457.00,181788.00,83622.60,10,4.39,17.16,7.89,2.83,11.08,5.10,0.44,1.72,0.79,23786.71,"лимит задается плотностью целей/контрактом, не трюмом",16404.63,10.15,1.45,1.45,2.25,2.56
quick,Быстрая,devourers_ripper_cruiser_r05,Потрошач,5,devourers,Пожиратели,cruiser,ripper,ripper_cruiser,combat,Бой,58.00,58.00,0.00,0.00,48.00,16.00,0.00,0.00,48.66,1.0718,1.00,adaptive_ship_rank,quick_adaptive,17400.00,0.00,502.00,1.0000,quick_adaptive,1.00,0.00,no,0.9592,17888.86,17888.86,4472.21,13416.64,2.00,13416.64,13416.64,7871.10,31305.50,20214.41,31305.50,7871.10,15742.19,3577.77,894.44,536.67,1073.33,0.00,20214.41,540,540,1080,1080,12,12,24,24,105456.00,414624.00,232003.20,12,5.22,20.51,11.48,3.37,13.24,7.41,0.43,1.71,0.96,47349.57,"лимит задается плотностью целей/контрактом, не трюмом",31305.50,10.59,1.51,1.51,2.34,2.24
quick,Быстрая,devourers_ripper_cruiser_r06,Раздер,6,devourers,Пожиратели,cruiser,ripper,ripper_cruiser,combat,Бой,66.00,66.00,0.00,0.00,55.00,24.00,0.00,0.00,52.81,1.1205,1.00,adaptive_ship_rank,quick_adaptive,35000.00,0.00,866.15,1.0000,quick_adaptive,1.00,0.00,no,1.0448,40972.91,40972.91,10243.23,30729.68,2.00,30729.68,30729.68,18028.08,71702.58,46299.38,71702.58,18028.08,36056.16,8194.58,2048.65,1229.19,2458.37,0.00,46299.38,1080,1080,2160,2160,14,14,28,28,297691.00,1853096.00,773996.60,12,6.43,40.02,16.72,4.15,25.84,10.79,0.54,3.34,1.39,112035.29,"лимит задается плотностью целей/контрактом, не трюмом",71702.58,10.94,1.56,1.56,2.42,1.88
quick,Быстрая,devourers_ripper_cruiser_r07,Кромсатель,7,devourers,Пожиратели,cruiser,ripper,ripper_cruiser,combat,Бой,74.00,74.00,0.00,0.00,56.00,34.00,0.00,0.00,53.24,1.1532,1.00,adaptive_ship_rank,quick_adaptive,70000.00,0.00,1484.22,1.0000,quick_adaptive,1.00,0.00,no,1.0533,85028.07,85028.07,21257.02,63771.05,2.00,63771.05,63771.05,37412.35,148799.12,96081.71,148799.12,37412.35,74824.70,17005.61,4251.40,2550.84,5101.68,0.00,96081.71,2160,2160,4320,4320,15,15,30,30,750204.00,4707952.00,2400652.80,12,7.81,49.00,24.99,5.04,31.64,16.13,0.65,4.08,2.08,239938.57,"лимит задается плотностью целей/контрактом, не трюмом",148799.12,11.29,1.61,1.61,2.50,1.60
quick,Быстрая,devourers_ripper_cruiser_r08,Терзатель,8,devourers,Пожиратели,cruiser,ripper,ripper_cruiser,combat,Бой,80.00,80.00,0.00,0.00,62.00,38.00,0.00,0.00,54.39,1.1858,1.00,adaptive_ship_rank,quick_adaptive,140000.00,0.00,2574.00,1.0000,quick_adaptive,1.00,0.00,no,1.0256,170255.04,170255.04,42563.76,127691.28,2.00,127691.28,127691.28,74912.22,297946.33,192388.20,297946.33,74912.22,149824.44,34051.01,8512.75,5107.65,10215.30,0.00,192388.20,4320,4320,8640,8640,17,17,34,34,1897958.00,16278240.00,7212240.40,15,9.87,84.61,37.49,6.37,54.63,24.21,0.66,5.64,2.50,491611.44,"лимит задается плотностью целей/контрактом, не трюмом",297946.33,11.55,1.65,1.65,2.56,1.30
quick,Быстрая,devourers_ripper_cruiser_r09,Мясник,9,devourers,Пожиратели,cruiser,ripper,ripper_cruiser,combat,Бой,84.00,84.00,0.00,0.00,58.00,40.00,0.00,0.00,57.55,1.2025,1.00,adaptive_ship_rank,quick_adaptive,284000.00,0.00,4362.12,1.0000,quick_adaptive,1.00,0.00,no,1.0478,357849.37,357849.37,89462.34,268387.03,2.00,268387.03,268387.03,157453.72,626236.39,404369.78,626236.39,157453.72,314907.44,71569.87,17892.47,10735.48,21470.96,0.00,404369.78,8640,8640,17280,17280,18,18,36,36,4707408.00,40874920.00,20712595.20,15,11.64,101.08,51.22,7.52,65.27,33.07,0.78,6.74,3.41,1048945.96,"лимит задается плотностью целей/контрактом, не трюмом",626236.39,11.72,1.68,1.68,2.59,1.11
quick,Быстрая,devourers_ripper_cruiser_r10,Риппер,10,devourers,Пожиратели,cruiser,ripper,ripper_cruiser,combat,Бой,88.00,88.00,0.00,0.00,64.00,42.00,0.00,0.00,59.92,1.2298,1.00,adaptive_ship_rank,quick_adaptive,580000.00,0.00,7513.92,1.0000,quick_adaptive,1.00,0.00,no,1.0581,754694.53,754694.53,188673.63,566020.90,2.00,566020.90,566020.90,332065.59,1320715.43,852804.82,1320715.43,332065.59,664131.19,150938.91,37734.73,22640.84,45281.67,0.00,852804.82,17280,17280,34560,34560,20,20,40,40,17492315.00,103396260.00,87461575.00,15,20.51,121.24,102.56,13.24,78.29,66.22,1.37,8.08,6.84,2245216.23,"лимит задается плотностью целей/контрактом, не трюмом",1320715.43,11.90,1.70,1.70,2.63,0.64
quick,Быстрая,factory_ark_assault_cruiser_r02,Штурм,2,factory_ark,Заводные Ковчеги,cruiser,assault,assault_cruiser,courier,Курьерка,35.56,28.00,0.00,0.00,0.00,0.00,0.00,22.00,35.56,0.9364,1.00,adaptive_ship_rank,quick_adaptive,2200.00,0.00,96.52,1.0000,quick_adaptive,1.00,0.00,no,0.9684,1994.98,1994.98,299.25,1695.73,2.00,1695.73,1695.73,638.39,3690.71,1576.03,3690.71,638.39,1276.79,239.40,59.85,837.89,1675.78,0.00,1576.03,10,10,20,20,9,9,18,18,6610.00,13220.00,8593.00,10,4.19,8.39,5.45,1.79,3.58,2.33,0.42,0.84,0.55,5064.57,"лимит задается плотностью целей/контрактом, не трюмом",3690.71,16.92,1.37,1.37,3.21,3.83
quick,Быстрая,factory_ark_assault_cruiser_r03,Клещи,3,factory_ark,Заводные Ковчеги,cruiser,assault,assault_cruiser,courier,Курьерка,38.48,34.00,0.00,0.00,0.00,0.00,0.00,30.00,38.48,0.9618,1.00,adaptive_ship_rank,quick_adaptive,4400.00,0.00,165.51,1.0000,quick_adaptive,1.00,0.00,no,1.0374,4390.16,4390.16,658.52,3731.63,2.00,3731.63,3731.63,1404.85,8121.79,3468.22,8121.79,1404.85,2809.70,526.82,131.70,1843.87,3687.73,0.00,3468.22,20,20,40,40,11,11,22,22,18140.00,36280.00,27210.00,10,5.23,10.46,7.85,2.23,4.47,3.35,0.52,1.05,0.78,11293.35,"лимит задается плотностью целей/контрактом, не трюмом",8121.79,17.15,1.39,1.39,3.26,3.11
quick,Быстрая,factory_ark_assault_cruiser_r04,Привод,4,factory_ark,Заводные Ковчеги,cruiser,assault,assault_cruiser,combat,Бой,42.00,42.00,0.00,0.00,0.00,8.00,0.00,40.00,41.66,0.9917,1.00,adaptive_ship_rank,quick_adaptive,8700.00,0.00,285.24,1.0000,quick_adaptive,1.00,0.00,no,0.9838,8488.54,8488.54,2122.13,6366.40,2.00,6366.40,6366.40,3734.96,14854.94,9592.05,14854.94,3734.96,7469.91,1697.71,424.43,254.66,509.31,0.00,9592.05,270,270,540,540,10,10,20,20,43467.00,173868.00,78240.60,10,4.53,18.13,8.16,2.93,11.70,5.27,0.45,1.81,0.82,20982.60,"лимит задается плотностью целей/контрактом, не трюмом",14854.94,9.89,1.41,1.41,2.19,2.41
quick,Быстрая,factory_ark_assault_cruiser_r05,Грань,5,factory_ark,Заводные Ковчеги,cruiser,assault,assault_cruiser,repair,Ремонт,48.00,48.00,0.00,0.00,0.00,12.00,0.00,48.00,43.78,1.0274,1.00,adaptive_ship_rank,quick_adaptive,17400.00,0.00,496.20,1.0000,quick_adaptive,1.00,0.00,no,0.9876,17656.51,17656.51,3884.43,13772.08,2.00,13772.08,13772.08,3178.17,31428.59,10240.78,31428.59,3178.17,6356.34,3178.17,706.26,8121.99,16243.99,0.00,10240.78,100,100,200,200,16,16,32,32,107788.00,431152.00,237133.60,12,10.53,42.10,23.16,3.43,13.72,7.55,0.88,3.51,1.93,45571.45,"лимит задается плотностью целей/контрактом, не трюмом",31428.59,11.73,1.45,1.45,4.45,2.11
quick,Быстрая,factory_ark_assault_cruiser_r06,Импульс,6,factory_ark,Заводные Ковчеги,cruiser,assault,assault_cruiser,repair,Ремонт,60.00,58.00,0.00,0.00,0.00,18.00,0.00,60.00,45.12,1.0911,1.00,adaptive_ship_rank,quick_adaptive,35000.00,0.00,852.04,1.0000,quick_adaptive,1.00,0.00,no,1.0492,40066.16,40066.16,8814.55,31251.60,2.00,31251.60,31251.60,7211.91,71317.76,23238.37,71317.76,7211.91,14423.82,7211.91,1602.65,18430.43,36860.86,0.00,23238.37,200,200,400,400,18,18,36,36,286079.00,1764512.00,743805.40,12,12.31,75.93,32.01,4.01,24.74,10.43,1.03,6.33,2.67,108759.58,"лимит задается плотностью целей/контрактом, не трюмом",71317.76,12.34,1.52,1.52,4.68,1.90
