recipe_id,ship_id,local_name_ru,rank,faction_id,ship_class_id,role_id,branch_id,producer_building_id,scenario_id,scenario_ru,economy_level,time_level,building_level,final_assembly_min,item_work_min,total_work_min,staged_parallel_min,total_work_hours,staged_parallel_hours,metallurgy_min,chemical_reactor_min,construction_min,mechanical_min,instrumentation_min,assembly_min
craft_wind_houses_light_interceptor_cruiser_r08,wind_houses_light_interceptor_cruiser_r08,Резец,8,wind_houses,cruiser,light_interceptor,light_interceptor_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,180.00,10462.55,10642.55,7491.98,177.38,124.87,1708.33,1222.53,4720.31,1084.05,843.99,883.34
craft_wind_houses_light_interceptor_cruiser_r09,wind_houses_light_interceptor_cruiser_r09,Искатель,9,wind_houses,cruiser,light_interceptor,light_interceptor_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,1237.50,366140.00,367377.50,232317.50,6122.96,3871.96,94945.00,64330.00,117960.00,38360.00,32370.00,18175.00
craft_wind_houses_light_interceptor_cruiser_r09,wind_houses_light_interceptor_cruiser_r09,Искатель,9,wind_houses,cruiser,light_interceptor,light_interceptor_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,330.00,25022.83,25352.83,17183.57,422.55,286.39,4021.49,2896.51,10408.73,2787.46,2485.29,2423.35
craft_wind_houses_light_interceptor_cruiser_r10,wind_houses_light_interceptor_cruiser_r10,Фалькон,10,wind_houses,cruiser,light_interceptor,light_interceptor_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,2250.00,843737.50,845987.50,556917.50,14099.79,9281.96,237782.50,144480.00,279960.00,78720.00,65870.00,36925.00
craft_wind_houses_light_interceptor_cruiser_r10,wind_houses_light_interceptor_cruiser_r10,Фалькон,10,wind_houses,cruiser,light_interceptor,light_interceptor_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,600.00,62611.75,63211.75,45152.31,1053.53,752.54,12823.09,6931.92,26805.84,5859.60,5267.92,4923.38
craft_wind_houses_repair_battleship_r02,wind_houses_repair_battleship_r02,Причал,2,wind_houses,battleship,repair,repair_battleship,battleship_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,4.00,0.00,4.00,4.00,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00
craft_wind_houses_repair_battleship_r02,wind_houses_repair_battleship_r02,Причал,2,wind_houses,battleship,repair,repair_battleship,battleship_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,1.07,0.00,1.07,1.07,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00
craft_wind_houses_repair_battleship_r03,wind_houses_repair_battleship_r03,Покров,3,wind_houses,battleship,repair,repair_battleship,battleship_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,9.38,0.00,9.38,9.38,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00
craft_wind_houses_repair_battleship_r03,wind_houses_repair_battleship_r03,Покров,3,wind_houses,battleship,repair,repair_battleship,battleship_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,2.50,0.00,2.50,2.50,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00
craft_wind_houses_repair_battleship_r04,wind_houses_repair_battleship_r04,Эскорт,4,wind_houses,battleship,repair,repair_battleship,battleship_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,22.50,2162.50,2185.00,1545.00,36.42,25.75,1522.50,640.00,0.00,0.00,0.00,0.00
craft_wind_houses_repair_battleship_r04,wind_houses_repair_battleship_r04,Эскорт,4,wind_houses,battleship,repair,repair_battleship,battleship_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,6.00,299.39,305.39,217.41,5.09,3.62,211.41,87.98,0.00,0.00,0.00,0.00
craft_wind_houses_repair_battleship_r05,wind_houses_repair_battleship_r05,Берег,5,wind_houses,battleship,repair,repair_battleship,battleship_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,56.25,5682.50,5738.75,4143.75,95.65,69.06,4087.50,1595.00,0.00,0.00,0.00,0.00
craft_wind_houses_repair_battleship_r05,wind_houses_repair_battleship_r05,Берег,5,wind_houses,battleship,repair,repair_battleship,battleship_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,15.00,767.50,782.50,567.88,13.04,9.46,552.88,214.62,0.00,0.00,0.00,0.00
craft_wind_houses_repair_battleship_r06,wind_houses_repair_battleship_r06,Патрон,6,wind_houses,battleship,repair,repair_battleship,battleship_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,150.00,36517.50,36667.50,29472.50,611.12,491.21,11162.50,5230.00,18160.00,1005.00,960.00,0.00
craft_wind_houses_repair_battleship_r06,wind_houses_repair_battleship_r06,Патрон,6,wind_houses,battleship,repair,repair_battleship,battleship_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,40.00,3838.61,3878.61,3261.93,64.64,54.37,800.70,354.67,2421.23,134.02,127.99,0.00
craft_wind_houses_repair_battleship_r07,wind_houses_repair_battleship_r07,Фарос,7,wind_houses,battleship,repair,repair_battleship,battleship_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,337.50,101590.00,101927.50,81552.50,1698.79,1359.21,29215.00,15075.00,52000.00,2630.00,2670.00,0.00
craft_wind_houses_repair_battleship_r07,wind_houses_repair_battleship_r07,Фарос,7,wind_houses,battleship,repair,repair_battleship,battleship_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,90.00,10621.97,10711.97,8985.99,178.53,149.77,1962.95,1019.28,6933.04,350.72,355.98,0.00
craft_wind_houses_repair_battleship_r08,wind_houses_repair_battleship_r08,Целитель,8,wind_houses,battleship,repair,repair_battleship,battleship_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,675.00,261640.00,262315.00,182002.50,4371.92,3033.38,67247.50,45362.50,102930.00,22630.00,12320.00,11150.00
craft_wind_houses_repair_battleship_r08,wind_houses_repair_battleship_r08,Целитель,8,wind_houses,battleship,repair,repair_battleship,battleship_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,180.00,18646.13,18826.13,14294.19,313.77,238.24,3073.50,2031.86,9554.01,1678.80,821.28,1486.68
craft_wind_houses_repair_battleship_r09,wind_houses_repair_battleship_r09,Архонт,9,wind_houses,battleship,repair,repair_battleship,battleship_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,1237.50,636295.00,637532.50,439212.50,10625.54,7320.21,162175.00,110990.00,247100.00,55130.00,32200.00,28700.00
craft_wind_houses_repair_battleship_r09,wind_houses_repair_battleship_r09,Архонт,9,wind_houses,battleship,repair,repair_battleship,battleship_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,330.00,44251.41,44581.41,33584.22,743.02,559.74,7226.34,4814.32,22201.17,4036.33,2146.54,3826.71
craft_wind_houses_repair_battleship_r10,wind_houses_repair_battleship_r10,Маяк,10,wind_houses,battleship,repair,repair_battleship,battleship_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,2250.00,1467785.00,1470035.00,1029260.00,24500.58,17154.33,394750.00,250515.00,572510.00,117960.00,72300.00,59750.00
craft_wind_houses_repair_battleship_r10,wind_houses_repair_battleship_r10,Маяк,10,wind_houses,battleship,repair,repair_battleship,battleship_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,600.00,108014.41,108614.41,83101.46,1810.24,1385.02,20585.18,11360.71,53949.52,8859.41,5292.83,7966.76
craft_wind_houses_industrial_battleship_r02,wind_houses_industrial_battleship_r02,Гондола,2,wind_houses,battleship,industrial,industrial_battleship,battleship_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,4.00,0.00,4.00,4.00,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00
craft_wind_houses_industrial_battleship_r02,wind_houses_industrial_battleship_r02,Гондола,2,wind_houses,battleship,industrial,industrial_battleship,battleship_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,1.07,0.00,1.07,1.07,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00
craft_wind_houses_industrial_battleship_r03,wind_houses_industrial_battleship_r03,Транзит,3,wind_houses,battleship,industrial,industrial_battleship,battleship_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,9.38,0.00,9.38,9.38,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00
craft_wind_houses_industrial_battleship_r03,wind_houses_industrial_battleship_r03,Транзит,3,wind_houses,battleship,industrial,industrial_battleship,battleship_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,2.50,0.00,2.50,2.50,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00
craft_wind_houses_industrial_battleship_r04,wind_houses_industrial_battleship_r04,Каравелла,4,wind_houses,battleship,industrial,industrial_battleship,battleship_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,22.50,2025.00,2047.50,1647.50,34.12,27.46,1625.00,400.00,0.00,0.00,0.00,0.00
craft_wind_houses_industrial_battleship_r04,wind_houses_industrial_battleship_r04,Каравелла,4,wind_houses,battleship,industrial,industrial_battleship,battleship_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,6.00,282.72,288.72,232.75,4.81,3.88,226.75,55.97,0.00,0.00,0.00,0.00
craft_wind_houses_industrial_battleship_r05,wind_houses_industrial_battleship_r05,Магнит,5,wind_houses,battleship,industrial,industrial_battleship,battleship_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,56.25,5215.00,5271.25,3923.75,87.85,65.40,3867.50,1347.50,0.00,0.00,0.00,0.00
craft_wind_houses_industrial_battleship_r05,wind_houses_industrial_battleship_r05,Магнит,5,wind_houses,battleship,industrial,industrial_battleship,battleship_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,15.00,714.15,729.15,543.20,12.15,9.05,528.20,185.95,0.00,0.00,0.00,0.00
craft_wind_houses_industrial_battleship_r06,wind_houses_industrial_battleship_r06,Линия,6,wind_houses,battleship,industrial,industrial_battleship,battleship_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,150.00,41737.50,41887.50,33800.00,698.12,563.33,12110.00,6702.50,21540.00,1085.00,300.00,0.00
craft_wind_houses_industrial_battleship_r06,wind_houses_industrial_battleship_r06,Линия,6,wind_houses,battleship,industrial,industrial_battleship,battleship_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,40.00,4388.03,4428.03,3779.37,73.80,62.99,867.43,463.98,2871.94,144.69,39.99,0.00
craft_wind_houses_industrial_battleship_r07,wind_houses_industrial_battleship_r07,Грузовик,7,wind_houses,battleship,industrial,industrial_battleship,battleship_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,337.50,105000.00,105337.50,84892.50,1755.62,1414.88,30105.00,16950.00,54450.00,2795.00,700.00,0.00
craft_wind_houses_industrial_battleship_r07,wind_houses_industrial_battleship_r07,Грузовик,7,wind_houses,battleship,industrial,industrial_battleship,battleship_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,90.00,10985.68,11075.68,9466.35,184.59,157.77,2116.51,1143.29,7259.84,372.73,93.31,0.00
craft_wind_houses_industrial_battleship_r08,wind_houses_industrial_battleship_r08,Транспорт,8,wind_houses,battleship,industrial,industrial_battleship,battleship_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,675.00,258615.00,259290.00,179520.00,4321.50,2992.00,65230.00,47225.00,103790.00,23485.00,9060.00,9825.00
craft_wind_houses_industrial_battleship_r08,wind_houses_industrial_battleship_r08,Транспорт,8,wind_houses,battleship,industrial,industrial_battleship,battleship_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,180.00,18691.09,18871.09,14416.49,314.52,240.27,3235.21,2103.84,9691.28,1746.82,603.94,1310.00
craft_wind_houses_industrial_battleship_r09,wind_houses_industrial_battleship_r09,Конвейер,9,wind_houses,battleship,industrial,industrial_battleship,battleship_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,1237.50,620875.00,622112.50,430277.50,10368.54,7171.29,156905.00,113325.00,247360.00,56770.00,21740.00,24775.00
craft_wind_houses_industrial_battleship_r09,wind_houses_industrial_battleship_r09,Конвейер,9,wind_houses,battleship,industrial,industrial_battleship,battleship_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,330.00,43906.88,44236.88,33699.03,737.28,561.65,7648.66,4915.61,22417.03,4173.04,1449.20,3303.34
craft_wind_houses_industrial_battleship_r10,wind_houses_industrial_battleship_r10,Монсун,10,wind_houses,battleship,industrial,industrial_battleship,battleship_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,2250.00,1621735.00,1623985.00,1139645.00,27066.42,18994.08,432915.00,294430.00,646480.00,136910.00,53000.00,58000.00
